Content,Label
dostawy będą realizowane przez 15 lat. począwszy od 2028 roku. 2 mln ton LNG to równowartość około 2.6 mld m3 gazu ziemnego. Jak na warunki chińskie nie jest to duża ilość surowca – w ubiegłym roku chiński import LNG wyniósł. według tamtejszych danych celnych. 71.32 mln ton.,Piechocinski
Według prognoz synoptyków w najbliższych dniach będą optymalne warunki do zbioru buraków cukrowych. Pfeifer & Langen Polska przypomina plantatorom o konieczności dotrzymania terminów zbioru i właściwego zabezpieczenia pryzm. Obecne warunki atmosferyczne – temperatura i wilgotność,Piechocinski
1 stycznia 2025 r. zaczną obowiązywać przepisy. na mocy których podatnicy CIT będą mieli obowiązek prowadzenia ksiąg rachunkowych przy użyciu programów komputerowych oraz ich przekazywania do urzędów skarbowych w formie plików elektronicznych. Jak wynika z opublikowanego badania,Piechocinski
chińskie wzrosty produkcji mleka są nawet dwucyfrowe. W ciągu ostatnich sześciu lat. chińska produkcja mleka wzrosła o 30 proc. i kraj ten osiągnął w 80 proc. samowystarczalność pod względem produkcji mleczarskiej.,Piechocinski
Pszenica w kontrakcie z dostawą w grudniu na MATIF podrożała o 0.12 proc. i kosztowała 214.00 euro/t (933 zł/t). a w ujęciu r/r notowania spadły 8.4 proc. Cena kukurydzy na paryskiej giełdzie w kontrakcie marcowym wzrosła o 0.6 proc. i wyniosła 207.50 euro/t (905 zł/t).,Piechocinski
Orlen nie wyklucza zatrzymania projektu inwestycyjnego związanego z budową kompleksu Olefiny III. która realizowana jest w Zakładzie Produkcyjnym w Płocku. Gdyby projekt Olefiny III miał być kontynuowany w dotychczasowym kształcie. pochłonąłby nawet 51 mld zł w ciągu najbliższych,Piechocinski
Jak podaje GUS. w maju 2024 r. mediana wynagrodzeń w gospodarce narodowej wyniosła 6480.52 zł i była niższa o 19 proc. od przeciętnego wynagrodzenia brutto.,Piechocinski
UE Mercosur umowa przewiduje otwarcie trzech TRQ w imporcie towarów z UE: na niektóre produkty mleczarskie. preparaty do żywienia niemowląt oraz czosnek. Przykłady przewidzianych kontyngentów taryfowych w dostępie do rynku UE:   Mięso drobiowe – dwa kontyngenty bezcłowe (jeden na,Piechocinski
Mateusz Morawiecki  Baza w Redzikowie ma zdolność operacyjną od 15 grudnia 2023 r. To efekt wielu rozmów i doskonałej współpracy naszego rządu z administracją amerykańską w ostatnich latach Jego zdaniem otwarcie bazy w Redzikowie stanowi kolejną okazję. by zwrócić uwagę na,Piechocinski
Z opracowania GUS Sytuacja społeczno-gospodarcza kraju 1.–3. kwartał 2024 roku wynika. że do końca września w Polsce urodziło się 192 tys. dzieci. czyli o ok. 18 tys. mniej niż przed rokiem. Szacuje się. że przeciętnie na każde 10 tys. ludności ubyło 39 osób (wobec 32 osób rok,Piechocinski
Czeska Partia Piratów wybrała na swojego nowego lidera Zdeněka Hřiba. zastępcę burmistrza Pragi. Wcześniej z funkcji przewodniczącego ustąpił Ivan Bartoš. którego dymisja ze stanowiska wicepremiera doprowadziła do odejścia Piratów z rządu.,Piechocinski
Wartość sprzedanych towarów brutto w Grupie Allegro. czyli z uwzględnieniem działalności międzynarodowej. wzrosła o prawie 10 proc. r/r w trzecim kwartale,Piechocinski
Z prac Izby Polska Azja 12 listopada  Liczne telekonferencje podsumowujące  FUTURE PRIVATE LABELS w Targach Kielce,Piechocinski
październik: Niemal 1/3 badanych. zadeklarowała spożycie borówki (29%) i malin (28%). Na kolejnych miejscach deklaracje spożycia w tygodniu poprzedzającym badanie: truskawki i ich przetwory (21%). przetwory z czarnej porzeczki (17%). przetwory z aronii (14%) oraz minikiwi (13%).,Piechocinski
LEGIA PUCHARY !!!!!!!!!!!!!,Piechocinski
Norwegia to jeden z najbogatszych krajów na świecie. Z poziomem konsumpcji o 70 proc. powyżej średniej europejskiej znalazła się również w globalnej czołówce zużywających światowe zasoby.   statystyczny Norweg wykorzystuje trzykrotnie więcej zasobów. niż Ziemia jest w stanie mu,Piechocinski
zestawienie cen zbóż w punktach skupu w zł/t netto  Elewarr Bielsk Podlaski pszenica konsumpcyjna – 845-905.  pszenica paszowa – 760. pszenżyto – 710. żyto konsumpcyjne – 560. żyto paszowe – 510. kukurydza mokra – 515. rzepak - 2165.  Trans Rol pszenica konsumpcyjna – 870.,Piechocinski
Jak donosi portal La France Agricole. od 30 października do 6 listopada w kraju wykryto 131 kolejnych ognisk epizootycznej choroby krwotocznej (EHD) w stadach bydła i owiec. W okresie od 1 czerwca do 6 listopada 2024 r. naliczono we Francji kontynentalnej ogółem 2761 gospodarstw.,Piechocinski
Wskaźnik PMI dla przemysłu w październiku wyniósł 49.2 pkt. wobec 48.6 pkt. we wrześniu - podał w poniedziałek S&P Global.,Piechocinski
Łączna liczba pozytywnych uchwał o lokalizacji inwestycji na koniec czerwca 2024 r. wyniosła 424 w całym okresie obowiązywania specustawy mieszkaniowej. Liderką jest Łódź. na drugim miejscu uplasował się Chorzów. a na trzecim Kielce.,Piechocinski
W 2024 r. wezwania na ćwiczenia otrzyma łącznie 200 tys. żołnierzy rezerwy oraz osób przeniesionych do rezerwy. niebędących żołnierzami rezerwy.,Piechocinski
wrzesień produkcja węgla wyniosła 3.454 mln ton. a sprzedaż niespełna 3.446 mln ton. Stan zwałów minimalnie spadł. o ok. 7.5 tys. ton. do 5.530 mln ton. W poprzednich latach wrzesień był najczęściej pierwszym miesiącem przedsezonowego wzrostu wydobycia. a przede wszystkim,Piechocinski
31 października Komisja Europejska podała najnowsze prognozy zbiorów zbóż w UE w sezonie 2024/25. Zbiory pszenicy mają być niższe o aż o 12.6 mln t wobec poprzedniego sezonu i wyniosą 112.6 mln t (będą najniższe od 2012 r.). Wśród największych unijnych producentów prognozowane są,Piechocinski
W ostatni długi weekend. według danych PKP Intercity. podróżni najczęściej korzystali z połączeń między dużymi miastami. Do pociągów na najpopularniejszych trasach włączono 305 dodatkowych wagonów. Dzięki temu pula miejsc dla podróżnych została zwiększona w 181 pociągach.,Piechocinski
czwarte ognisko grypy ptaków stwierdzone w gminie Środa Wielkopolska w ostatnim czasie. Wszystkie pojawiły się w stadach kur niosek. w tym w gigantycznym stadzie liczącym niemal 1.4 mln szt.. a także w stadzie niemal 206 tys. szt. Ponadto nowe ognisko znajduje się na obszarze,Piechocinski
Norweskie gospodarstwo domowe ma w garażu średnio 1.6 samochodu. z którego korzysta maksymalnie przez pół godziny dziennie. Resztę doby auta stoją bezczynnie,Piechocinski
UE Mercosur W sektorze cukru liberalizacja ceł w dostępie do rynku UE ma dotyczyć tylko cukru trzcinowego do rafinacji oraz ma polegać na ustanowieniu bezcłowego TRQ 10 tys. ton dla Paragwaju oraz na zniesieniu cła dla części (180 tys. ton) z obecnie już alokowanej w ramach WTO,Piechocinski
W październiku tego roku zarejestrowano 762 nowych ciągników rolniczych. a więc o 77 więcej niż we miesiąc wcześniej. ale jednak o 198 mniej niż w październiku 2023 roku. Od początku całego roku zarejestrowano 6626 nowych ciągników. czyli o 1500 mniej niż w analogicznym okresie,Piechocinski
Komisja Europejska w najnowszy raporcie z 31 października br. ponownie zmniejszyła prognozę zbiorów rzepaku w UE w sezonie 2024/25 tym razem do 17.1 mln wobec 17.2 mln t przed miesiącem. Zbiory mają być niższe o 2.6 mln t w stosunku do poprzedniego sezonu. Wg Komisji wśród,Piechocinski
Londyn. Madryt i Paryż w pierwszej trójce miast pod względem potencjału inwestycyjnego i deweloperskiego na rynku nieruchomości. Centra danych. nowa infrastruktura energetyczna i domy studenckie w pierwszej trójce sektorów inwestycyjnych i deweloperskich. W zestawieniu 30,Piechocinski
Gdzie piernik? Przypominam. że już czas zagnieść ciasto na piernik staropolski!!!,Piechocinski
Zespół polskich badaczy zajmujących się sztuczną inteligencją i medycyną opracował model AI. który ma być dużo dokładniejszy w przewidywaniu postępu nowotworów piersi niż standardowe testy dostępne obecnie w szpitalach.,Piechocinski
Wiek pracujących pielęgniarek jest coraz wyższy. W 2023 r. ponad połowa (59 proc.) wszystkich osób pracujących bezpośrednio z pacjentami miało 50 lat lub więcej.,Piechocinski
Compal. tajwański producent elektroniki automotive. zbuduje zakład o wartości 230 mln zł w Czeladzi. Pierwsze hale mają być gotowe wiosną 2025 roku.,Piechocinski
Hurtowe ceny energii są w Polsce jednymi z najwyższych w Europie i wynoszą 91 euro za MWh. Spadają. bo rok wcześniej były one wyższe o 20 proc. Jeśli chodzi jednak o ceny końcowe dla gospodarstw domowych to w Polsce są one nadal jedne z niższych Europie i wynoszą mniej niż 200,Piechocinski
Regres kolejowego transportu towarowego w Polsce w ostatnich latach jest bardzo mocno widoczny. W 2023 r. kolej przewiozła 231.7 mln ton towarów. co oznacza. że w porównaniu z 2022 r. ich masa była niższa o 16.9 mln ton (- 6.8  proc.).  Dane za okres styczeń-wrzesień 2024 r.,Piechocinski
Szpitale w woj. pomorskim przekładają operacje endoprotezoplastyki stawów biodrowych i kolanowych. Nie wykonują również rezonansu magnetycznego. Powodem jest brak środków z NFZ na pokrycie nadwykonań.,Piechocinski
Byli członkowie zarządu spółki PGE Górnictwo i Energetyka Konwencjonalna: Norbert Grudzień. Zbigniew Fałek i Zbigniew Kasztelewicz twierdzą. że opinia publiczna jest wprowadzana w błąd przez nowy zarząd co do działalności starego. Zapowiadają oddanie sprawy do sądu.,Piechocinski
1. Egipt Następnymi krajami mającymi udział w październikowym eksporcie naszych jabłek były:  Libia - 2 394 ton. Indie - 2 319 ton. Jordania - 2 008 ton. Kolumbia - 1 523 ton Mongolia - 1 449 ton,Piechocinski
Według raportu rynkowego Ministerstwa Rolnictwa i Rozwoju Wsi. ceny masła konfekcjonowanego (w kostkach). wzrosły od początku roku o 40 proc. Obecnie ceny nieco spadają. ale spadki są bardzo nieznaczne. w ciągu tygodnia ceny spadły o 0.7 proc.. a w ciągu miesiąca – o 1.2 proc.,Piechocinski
w 2022 Polska była 3. największym eksporterem mebli na świecie z udziałem na poziomie 5.4 procent,Piechocinski
koniec zbiorów soi. Ceny w większości skupów wzrosły w porównaniu z ubiegłym tygodniem. Wahają się one do 1500 do 1800 zł.,Piechocinski
14 listopada za przejazd pociągiem PKP Intercity seniorzy zapłacą złotówkę,Piechocinski
Rolnicy mogą ubiegać się o dopłatę do wymiany dachu. jeżeli jest on pokryty eternitem z dodatkiem azbestu. Minerał ten. jak udowodniono. ma działanie rakotwórcze. Polska od 2009 r. realizuje Program Oczyszczania Kraju z Azbestu. Jego zakończenie przewidziano na 2032 r. Stawka,Piechocinski
Sony poinformował o 69% wzroście zysku operacyjnego w czwartek. co przebiło oczekiwania analityków.  Oto. jak japoński gigant technologiczny poradził sobie w kwartale wrześniowym w porównaniu z szacunkami konsensusu LSEG:  Zysk operacyjny: 445.1 mld jenów (2.91 mld USD) w,Piechocinski
w trzech kwartałach br. stwierdzono 200 186 wykroczeń kradzieży w sklepach małopowierzchniowych i wielkopowierzchniowych. To o 3.9% mniej niż w analogicznym okresie ubiegłego roku. kiedy takich przypadków odnotowano 208 211.,Piechocinski
]przypomni pan ilość przewozów Odrą w latach 2010-2023?,Piechocinski
43 proc. pracodawców. którzy zamierzają podnieść płace. deklaruje średnie podwyżki przekraczające 7 proc.. z czego w przypadku 28 proc. będą to podwyżki rzędu 7-10 proc.. a w przypadku 15 proc. wynagrodzenia zwiększą się o 10 proc. i więcej – te odsetki utrzymują się na,Piechocinski
Nie potrzebujemy unijnej armii  Kaja Kallas na przesłuchaniu w PE,Piechocinski
Notowania kontraktów zbożowych na światowych giełdach w ubiegłym tygodniu w większości spadły. Jedynie pszenica na MATIF zyskała przez tydzień o 0.1 proc.,Piechocinski
Komisja Europejska zaakceptowała drugi i trzeci wniosek o płatność z KPO na kwotę 40 mld zł.,Piechocinski
Japonia jest trzecim największym pozaeuropejskim inwestorem w Polsce i jednym z naszych najważniejszych partnerów. W zeszłym roku polsko-japońskie obroty handlowe osiągnęły najwyższą wartość w historii – przeszło 7 mld dolarów.,Piechocinski
Na ostatniej sesji GDT sprzedano 36 595 ton produktów mleczarskich. co stanowiło wynik o niemal 2.5 tys. ton niższy w porównaniu z poprzednią aukcją. Wyniki ostatniej sesji GDT kształtują się następująco:  Bezwodny tłuszcz mleczny – wzrost o 4.6 proc.. Masło – wzrost o 8.3 proc..,Piechocinski
Jeżeli chodzi o areał gruntów ornych. to położenie gleby i klimat czynią Ukrainę krajem o wyjątkowym potencjale rolniczym. Areał gruntów ornych to około 28 milionów hektarów. z czego prawie połowę stanowią czarnoziemy,Piechocinski
Z prac Izby Polska Azja 13 listopada W GD Poland spotkanie z Przewodniczącym Sekcji Chiny: omówienie webinaru z Kierownictwem V Targow  Chiny Europa Środkowo-Wschodnia  potrzeby kadr w firmach kapitału chińskiego w Polsce uruchomienie nauki języka polskiego dla chińskich,Piechocinski
zestawienie cen zbóż z 31 października 2024 r. w  punktach skupu w zł/t netto   Przedsiębiorstwo Przetwórstwa Zbożowego KAPKA S.A. pszenica konsumpcyjna – 1000. żyto – 700.  ZPZM Kruszwica pszenica konsumpcyjna – 880. jęczmień – 700. żyto – 600.  Młyn Pol pszenica konsumpcyjna –,Piechocinski
Pęd Tesli trwa! $TSLA wzrasta o 4.20% do 365 $ w ciągu nocy. teraz wyceniona na 1.17 biliona $.,Piechocinski
roboty: W Europie prym wiodą Niemcy. które zajmują piąte miejsce na świecie pod względem liczby działających robotów. z wynikiem 6.3 proc. udziału w globalnej populacji zainstalowanych.,Piechocinski
Trump argumentem Borisowa. Lider największej partii w Bułgarii GERB Bojko Borisow wezwał wczoraj. by to jego wybrano na stanowisko nowego premiera rządu w Sofii. Wskazał w tym kontekście na ostatnie wydarzenia w USA.,Piechocinski
Polska zajmuje 8. miejsce na świecie pod względem eksportu jachtów oraz 5 miejsce w Europie. Zgodnie z wyliczeniami  UN Comtrade wartość polskiego eksportu w branży wyniosła w 2020 roku blisko 1.78 mld USD. wyprzedzając pod tym względem . Stany Zjednoczone,Piechocinski
Orlen poinformował. że zadłużenie Ruchu na koniec 2023 roku wyniosło ponad 160 mln zł.,Piechocinski
w okresie od stycznia do września br. w Polsce zarejestrowano 399 tys. samochodów osobowych. tj. o 13.8 proc. więcej w porównaniu z analogicznym okresem poprzedniego roku. Klienci instytucjonalni w omawianym okresie zarejestrowali 274.3 tys. pojazdów – co oznacza wzrost o 8.1,Piechocinski
Eurostat: Dziś przypada Narodowe Święto Niepodległości. 🇵🇱  Zobacz infografikę dla tego kraju tutaj.,Piechocinski
ceny skupu buhajów w klasie R wyniosły maksymalnie 21.30 zł/kg (średnio 20.88 zł/kg). zaś w klasie O górna stawka wynosi 21 zł/kg (średnio 20.37 zł/kg). Byki skupowane na żywą wagę osiągają maksymalną cenę na poziomie 12.50 zł/kg (średnio 12.13 zł).,Piechocinski
Niezmiennie od lat najliczniejszą grupą obcokrajowców pracujących w Polsce byli obywatele Ukrainy. których na koniec maja 2024 r. było 693 tys. Ich udział w ogólnej liczbie cudzoziemców wykonujących pracę zmniejszył się w stosunku do stycznia 2022 r. o 5.6 pkt. proc. Kolejni byli,Piechocinski
Jak wynika z najnowszych danych połączenie obowiązku szkolnego z 800 plus spowodowało już pierwszą weryfikację zasiłku. Do polskiej szkoły dołączyło 33 tys. nowych dzieci ukraińskich. a liczba dzieci pobierających świadczenie zmniejszyła się o 20 tysięcy.,Piechocinski
Na koniec września 2024 roku sieć sklepów Grupy Żabka liczyła 10.906 placówek wobec 9.907 w analogicznym okresie 2023 r. W samym trzecim kwartale otwartych zostało 266 punktów. a w ciągu trzech kwartałów 2024 r. 892 sklepy.,Piechocinski
Pierwszy kiosk Ruchu powstał na początku 1919 roku na dworcu Kolei Wiedeńskiej w Warszawie. a już po pół roku działało ponad 60 kiosków i księgarń.  RUCH zadebiutował na warszawskiej Giełdzie Papierów Wartościowych 22 grudnia 2006 roku. Po sukcesie na giełdzie firma pozyskała,Piechocinski
